date,sport,league,category,home,away,hs,as,home_won,total_score,btts,odds_1,odds_x,odds_2,odds_over_0_5,odds_under_0_5,odds_over_1_5,odds_under_1_5,odds_over_2_5,odds_under_2_5,odds_over_3_5,odds_under_3_5,odds_btts_y,odds_btts_n
2025-04-09,tennis,"Madrid, Spain",Challenger,Billy Harris,Sebastian Ofner,1,2,False,3,True,2.63,,1.44,,,,,,,,,,
2025-04-09,tennis,"Madrid, Spain",Challenger,Pablo Carreño Busta,Jakub Paul,2,0,True,2,False,1.2,,4.33,,,,,,,,,,
2025-04-09,tennis,"Madrid, Spain",Challenger,Nick Hardt,Valentin Royer,0,2,False,2,False,3.25,,1.33,,,,,,,,,,
2025-04-09,tennis,"Madrid, Spain",Challenger,Ignacio Buse,Marin Čilić,0,2,False,2,False,2.5,,1.5,,,,,,,,,,
2025-04-09,tennis,"Madrid, Spain",Challenger,Lorenzo Giustino,Vilius Gaubas,1,2,False,3,True,2.75,,1.4,,,,,,,,,,
2025-04-09,tennis,"Madrid, Spain",Challenger,Calvin Hemery,Bernabe Zapata Miralles,2,1,True,3,True,1.73,,2.0,,,,,,,,,,
2025-04-09,tennis,"Madrid, Spain",Challenger,Pavel Kotov,Alejandro Moro Canas,2,1,True,3,True,1.57,,2.25,,,,,,,,,,
2025-04-10,tennis,"Monte Carlo, Monaco",ATP,Flavio Cobolli,Arthur Fils,0,2,False,2,False,2.75,,1.44,,,,,,,,,,
2025-04-10,tennis,"Monte Carlo, Monaco",ATP,Andrey Rublev,Gael Monfils,2,0,True,2,False,1.5,,2.63,,,,,,,,,,
2025-04-10,tennis,"Monte Carlo, Monaco",ATP,Francisco Cerundolo,Carlos Alcaraz,1,2,False,3,True,3.5,,1.3,,,,,,,,,,
2025-04-10,tennis,"Madrid, Spain",Challenger,August Holmgren,Valentin Royer,0,2,False,2,False,5.0,,1.17,,,,,,,,,,
2025-04-10,tennis,"Monte Carlo, Monaco",ATP,Flavio Cobolli,Arthur Fils,0,2,False,2,False,2.75,,1.44,,,,,,,,,,
2025-04-10,tennis,"Monte Carlo, Monaco",ATP,Andrey Rublev,Gael Monfils,2,0,True,2,False,1.5,,2.63,,,,,,,,,,
2025-04-10,tennis,"Monte Carlo, Monaco",ATP,Francisco Cerundolo,Carlos Alcaraz,1,2,False,3,True,3.5,,1.3,,,,,,,,,,
2025-04-10,tennis,"Monte Carlo, Monaco",ATP,Tomaš Machač,Alex de Minaur,1,2,False,3,True,2.1,,1.73,,,,,,,,,,
2025-04-10,tennis,"Monte Carlo, Monaco",ATP,Roberto Bautista Agut,Casper Ruud,0,2,False,2,False,4.33,,1.22,,,,,,,,,,
2025-04-10,tennis,"Monte Carlo, Monaco",ATP,Novak Djokovic,Alejandro Tabilo,0,2,False,2,False,1.17,,5.0,,,,,,,,,,
2025-04-10,tennis,"Monte Carlo, Monaco",ATP,Frances Tiafoe,Alexei Popyrin,1,2,False,3,True,2.2,,1.67,,,,,,,,,,
2025-04-10,tennis,"Monte Carlo, Monaco",ATP,Valentin Vacherot,Grigor Dimitrov,1,2,False,3,True,4.5,,1.2,,,,,,,,,,
2025-04-10,tennis,"Monte Carlo, Monaco",ATP,Daniil Medvedev,Alexandre Muller,2,1,True,3,True,1.44,,2.75,,,,,,,,,,
2025-04-10,tennis,"Monte Carlo, Monaco",ATP,Andrey Rublev,Arthur Fils,0,2,False,2,False,2.1,,1.73,,,,,,,,,,
2025-04-10,tennis,"Monte Carlo, Monaco",ATP,Jack Draper,Alejandro Davidovich Fokina,1,2,False,3,True,1.44,,2.75,,,,,,,,,,
2025-04-10,tennis,"Madrid, Spain",Challenger,August Holmgren,Valentin Royer,0,2,False,2,False,5.0,,1.17,,,,,,,,,,
2025-04-10,tennis,"Madrid, Spain",Challenger,Norbert Gombos,Alexander Shevchenko,2,0,True,2,False,3.0,,1.36,,,,,,,,,,
2025-04-10,tennis,"Madrid, Spain",Challenger,Borna Ćorić,Zsombor Piros,1,2,False,3,True,1.25,,3.75,,,,,,,,,,
2025-04-10,tennis,"Monte Carlo, Monaco",ATP,Flavio Cobolli,Arthur Fils,0,2,False,2,False,2.75,,1.44,,,,,,,,,,
2025-04-10,tennis,"Monte Carlo, Monaco",ATP,Andrey Rublev,Gael Monfils,2,0,True,2,False,1.5,,2.63,,,,,,,,,,
2025-04-10,tennis,"Monte Carlo, Monaco",ATP,Francisco Cerundolo,Carlos Alcaraz,1,2,False,3,True,3.5,,1.3,,,,,,,,,,
2025-04-10,tennis,"Monte Carlo, Monaco",ATP,Tomaš Machač,Alex de Minaur,1,2,False,3,True,2.1,,1.73,,,,,,,,,,
2025-04-10,tennis,"Monte Carlo, Monaco",ATP,Roberto Bautista Agut,Casper Ruud,0,2,False,2,False,4.33,,1.22,,,,,,,,,,
2025-04-10,tennis,"Monte Carlo, Monaco",ATP,Novak Djokovic,Alejandro Tabilo,0,2,False,2,False,1.17,,5.0,,,,,,,,,,
2025-04-10,tennis,"Monte Carlo, Monaco",ATP,Frances Tiafoe,Alexei Popyrin,1,2,False,3,True,2.2,,1.67,,,,,,,,,,
2025-04-10,tennis,"Monte Carlo, Monaco",ATP,Valentin Vacherot,Grigor Dimitrov,1,2,False,3,True,4.5,,1.2,,,,,,,,,,
2025-04-10,tennis,"Monte Carlo, Monaco",ATP,Daniil Medvedev,Alexandre Muller,2,1,True,3,True,1.44,,2.75,,,,,,,,,,
2025-04-10,tennis,"Monte Carlo, Monaco",ATP,Andrey Rublev,Arthur Fils,0,2,False,2,False,2.1,,1.73,,,,,,,,,,
2025-04-10,tennis,"Monte Carlo, Monaco",ATP,Jack Draper,Alejandro Davidovich Fokina,1,2,False,3,True,1.44,,2.75,,,,,,,,,,
2025-04-10,tennis,"Madrid, Spain",Challenger,August Holmgren,Valentin Royer,0,2,False,2,False,5.0,,1.17,,,,,,,,,,
2025-04-10,tennis,"Madrid, Spain",Challenger,Norbert Gombos,Alexander Shevchenko,2,0,True,2,False,3.0,,1.36,,,,,,,,,,
2025-04-10,tennis,"Madrid, Spain",Challenger,Borna Ćorić,Zsombor Piros,1,2,False,3,True,1.25,,3.75,,,,,,,,,,
2025-04-11,tennis,"Monte Carlo, Monaco",ATP,Alexei Popyrin,Casper Ruud,2,1,True,3,True,4.0,,1.25,,,,,,,,,,
2025-04-11,tennis,"Madrid, Spain",Challenger,Sebastian Ofner,Vilius Gaubas,1,2,False,3,True,1.57,,2.25,,,,,,,,,,
2025-04-11,tennis,"Madrid, Spain",Challenger,Marco Trungelliti,Marin Čilić,1,2,False,3,True,3.4,,1.3,,,,,,,,,,
2025-04-11,tennis,"Monte Carlo, Monaco",ATP,Alexei Popyrin,Casper Ruud,2,1,True,3,True,4.0,,1.25,,,,,,,,,,
2025-04-11,tennis,"Monte Carlo, Monaco",ATP,Daniel Altmaier,Carlos Alcaraz,0,2,False,2,False,13.0,,1.04,,,,,,,,,,
2025-04-11,tennis,"Monte Carlo, Monaco",ATP,Matteo Berrettini,Lorenzo Musetti,0,2,False,2,False,1.73,,2.1,,,,,,,,,,
2025-04-11,tennis,"Monte Carlo, Monaco",ATP,Daniil Medvedev,Alex de Minaur,0,2,False,2,False,2.2,,1.67,,,,,,,,,,
2025-04-11,tennis,"Monte Carlo, Monaco",ATP,Alejandro Tabilo,Grigor Dimitrov,1,2,False,3,True,2.3,,1.62,,,,,,,,,,
2025-04-11,tennis,"Monte Carlo, Monaco",ATP,Nuno Borges,Stefanos Tsitsipas,0,2,False,2,False,4.33,,1.22,,,,,,,,,,
2025-04-11,tennis,"Monte Carlo, Monaco",ATP,Alejandro Davidovich Fokina,Alexei Popyrin,2,0,True,2,False,1.53,,2.5,,,,,,,,,,
2025-04-11,tennis,"Madrid, Spain",Challenger,Sebastian Ofner,Vilius Gaubas,1,2,False,3,True,1.57,,2.25,,,,,,,,,,
2025-04-11,tennis,"Madrid, Spain",Challenger,Marco Trungelliti,Marin Čilić,1,2,False,3,True,3.4,,1.3,,,,,,,,,,
2025-04-11,tennis,"Madrid, Spain",Challenger,Pablo Carreño Busta,Calvin Hemery,2,1,True,3,True,1.22,,4.0,,,,,,,,,,
2025-04-11,tennis,"Madrid, Spain",Challenger,Carlos Taberner,Kamil Majchrzak,0,2,False,2,False,3.4,,1.3,,,,,,,,,,
2025-04-11,tennis,"Madrid, Spain",Challenger,Vilius Gaubas,Marin Čilić,1,2,False,3,True,3.0,,1.36,,,,,,,,,,
2025-04-11,tennis,"Monte Carlo, Monaco",ATP,Alexei Popyrin,Casper Ruud,2,1,True,3,True,4.0,,1.25,,,,,,,,,,
2025-04-11,tennis,"Monte Carlo, Monaco",ATP,Daniel Altmaier,Carlos Alcaraz,0,2,False,2,False,13.0,,1.04,,,,,,,,,,
2025-04-11,tennis,"Monte Carlo, Monaco",ATP,Matteo Berrettini,Lorenzo Musetti,0,2,False,2,False,1.73,,2.1,,,,,,,,,,
2025-04-11,tennis,"Monte Carlo, Monaco",ATP,Daniil Medvedev,Alex de Minaur,0,2,False,2,False,2.2,,1.67,,,,,,,,,,
2025-04-11,tennis,"Monte Carlo, Monaco",ATP,Alejandro Tabilo,Grigor Dimitrov,1,2,False,3,True,2.3,,1.62,,,,,,,,,,
2025-04-11,tennis,"Monte Carlo, Monaco",ATP,Nuno Borges,Stefanos Tsitsipas,0,2,False,2,False,4.33,,1.22,,,,,,,,,,
2025-04-11,tennis,"Monte Carlo, Monaco",ATP,Alejandro Davidovich Fokina,Alexei Popyrin,2,0,True,2,False,1.53,,2.5,,,,,,,,,,
2025-04-11,tennis,"Madrid, Spain",Challenger,Sebastian Ofner,Vilius Gaubas,1,2,False,3,True,1.57,,2.25,,,,,,,,,,
2025-04-11,tennis,"Madrid, Spain",Challenger,Marco Trungelliti,Marin Čilić,1,2,False,3,True,3.4,,1.3,,,,,,,,,,
2025-04-11,tennis,"Madrid, Spain",Challenger,Pablo Carreño Busta,Calvin Hemery,2,1,True,3,True,1.22,,4.0,,,,,,,,,,
2025-04-11,tennis,"Madrid, Spain",Challenger,Carlos Taberner,Kamil Majchrzak,0,2,False,2,False,3.4,,1.3,,,,,,,,,,
2025-04-11,tennis,"Madrid, Spain",Challenger,Vilius Gaubas,Marin Čilić,1,2,False,3,True,3.0,,1.36,,,,,,,,,,
2025-04-12,tennis,"Monte Carlo, Monaco",ATP,Arthur Fils,Carlos Alcaraz,1,2,False,3,True,3.2,,1.36,,,,,,,,,,
2025-04-12,tennis,"Monte Carlo, Monaco",ATP,Arthur Fils,Carlos Alcaraz,1,2,False,3,True,3.2,,1.36,,,,,,,,,,
2025-04-12,tennis,"Monte Carlo, Monaco",ATP,Grigor Dimitrov,Alex de Minaur,0,2,False,2,False,2.38,,1.57,,,,,,,,,,
2025-04-12,tennis,"Monte Carlo, Monaco",ATP,Lorenzo Musetti,Stefanos Tsitsipas,2,1,True,3,True,2.2,,1.67,,,,,,,,,,
2025-04-12,tennis,"Madrid, Spain",Challenger,Pablo Carreño Busta,Kamil Majchrzak,1,2,False,3,True,2.38,,1.53,,,,,,,,,,
2025-04-12,tennis,"Madrid, Spain",Challenger,Pavel Kotov,Norbert Gombos,1,2,False,3,True,1.5,,2.5,,,,,,,,,,
2025-04-12,tennis,"Monte Carlo, Monaco",ATP,Arthur Fils,Carlos Alcaraz,1,2,False,3,True,3.2,,1.36,,,,,,,,,,
2025-04-12,tennis,"Monte Carlo, Monaco",ATP,Grigor Dimitrov,Alex de Minaur,0,2,False,2,False,2.38,,1.57,,,,,,,,,,
2025-04-12,tennis,"Monte Carlo, Monaco",ATP,Lorenzo Musetti,Stefanos Tsitsipas,2,1,True,3,True,2.2,,1.67,,,,,,,,,,
2025-04-12,tennis,"Madrid, Spain",Challenger,Pablo Carreño Busta,Kamil Majchrzak,1,2,False,3,True,2.38,,1.53,,,,,,,,,,
2025-04-12,tennis,"Madrid, Spain",Challenger,Pavel Kotov,Norbert Gombos,1,2,False,3,True,1.5,,2.5,,,,,,,,,,
2025-04-13,tennis,"Monte Carlo, Monaco",ATP,Alejandro Davidovich Fokina,Carlos Alcaraz,0,2,False,2,False,4.5,,1.2,,,,,,,,,,
2025-04-13,tennis,"Madrid, Spain",Challenger,Valentin Royer,Marin Čilić,1,2,False,3,True,1.91,,1.8,,,,,,,,,,
2025-04-13,tennis,"Monte Carlo, Monaco",ATP,Alejandro Davidovich Fokina,Carlos Alcaraz,0,2,False,2,False,4.5,,1.2,,,,,,,,,,
2025-04-13,tennis,"Monte Carlo, Monaco",ATP,Lorenzo Musetti,Alex de Minaur,2,1,True,3,True,2.2,,1.67,,,,,,,,,,
2025-04-13,tennis,"Madrid, Spain",Challenger,Valentin Royer,Marin Čilić,1,2,False,3,True,1.91,,1.8,,,,,,,,,,
2025-04-13,tennis,"Madrid, Spain",Challenger,Norbert Gombos,Kamil Majchrzak,1,2,False,3,True,3.25,,1.33,,,,,,,,,,
2025-04-13,tennis,"Monte Carlo, Monaco",ATP,Alejandro Davidovich Fokina,Carlos Alcaraz,0,2,False,2,False,4.5,,1.2,,,,,,,,,,
2025-04-13,tennis,"Monte Carlo, Monaco",ATP,Lorenzo Musetti,Alex de Minaur,2,1,True,3,True,2.2,,1.67,,,,,,,,,,
2025-04-13,tennis,"Madrid, Spain",Challenger,Valentin Royer,Marin Čilić,1,2,False,3,True,1.91,,1.8,,,,,,,,,,
2025-04-13,tennis,"Madrid, Spain",Challenger,Norbert Gombos,Kamil Majchrzak,1,2,False,3,True,3.25,,1.33,,,,,,,,,,
2025-04-14,tennis,"Monte Carlo, Monaco",ATP,Lorenzo Musetti,Carlos Alcaraz,1,2,False,3,True,4.5,,1.2,,,,,,,,,,
2025-04-14,tennis,"Madrid, Spain",Challenger,Marin Čilić,Kamil Majchrzak,1,2,False,3,True,1.8,,1.91,,,,,,,,,,
2025-04-14,tennis,"Monte Carlo, Monaco",ATP,Lorenzo Musetti,Carlos Alcaraz,1,2,False,3,True,4.5,,1.2,,,,,,,,,,
2025-04-14,tennis,"Madrid, Spain",Challenger,Marin Čilić,Kamil Majchrzak,1,2,False,3,True,1.8,,1.91,,,,,,,,,,
2025-04-14,tennis,"Monte Carlo, Monaco",ATP,Lorenzo Musetti,Carlos Alcaraz,1,2,False,3,True,4.5,,1.2,,,,,,,,,,
2025-04-14,tennis,"Madrid, Spain",Challenger,Marin Čilić,Kamil Majchrzak,1,2,False,3,True,1.8,,1.91,,,,,,,,,,
2025-04-15,tennis,ITF W100 Madrid Women,ITF Women,Tamara Korpatsch,Nicole Fossa Huergo,2,0,True,2,False,1.22,,4.0,,,,,,,,,,
2025-04-15,tennis,ITF W100 Madrid Women,ITF Women,Tamara Korpatsch,Nicole Fossa Huergo,2,0,True,2,False,1.22,,4.0,,,,,,,,,,
2025-04-16,tennis,ITF W100 Madrid Women,ITF Women,Aliona Bolsova,Tena Lukas,2,1,True,3,True,1.44,,2.62,,,,,,,,,,
2025-04-16,tennis,ITF W100 Madrid Women,ITF Women,Antonia Ružić,Eva Vedder,0,2,False,2,False,1.4,,2.75,,,,,,,,,,
2025-04-16,tennis,ITF W100 Madrid Women,ITF Women,Marta Soriano Santiago,Angela Fita Boluda,0,2,False,2,False,9.0,,1.04,,,,,,,,,,
2025-04-16,tennis,ITF W100 Madrid Women,ITF Women,Aliona Bolsova,Tena Lukas,2,1,True,3,True,1.44,,2.62,,,,,,,,,,
2025-04-16,tennis,ITF W100 Madrid Women,ITF Women,Antonia Ružić,Eva Vedder,0,2,False,2,False,1.4,,2.75,,,,,,,,,,
2025-04-16,tennis,ITF W100 Madrid Women,ITF Women,Marta Soriano Santiago,Angela Fita Boluda,0,2,False,2,False,9.0,,1.04,,,,,,,,,,
2025-04-16,tennis,ITF W100 Madrid Women,ITF Women,Alina Charaeva,Cristina Diaz Adrover,2,0,True,2,False,1.25,,3.75,,,,,,,,,,
2025-04-16,tennis,ITF W100 Madrid Women,ITF Women,Anouck Vrancken Peeters,Oksana Selekhmeteva,1,2,False,3,True,4.33,,1.2,,,,,,,,,,
2025-04-16,tennis,ITF W100 Madrid Women,ITF Women,Ariana Geerlings Martinez,Renata Zarazua,0,2,False,2,False,5.0,,1.14,,,,,,,,,,
2025-04-16,tennis,ITF W100 Madrid Women,ITF Women,Elizabeth Mandlik,Caroline Werner,1,2,False,3,True,1.67,,2.1,,,,,,,,,,
2025-04-16,tennis,ITF W100 Madrid Women,ITF Women,Andrea Lazaro Garcia,Maria Carle,2,0,True,2,False,3.5,,1.29,,,,,,,,,,
2025-04-16,tennis,ITF W100 Madrid Women,ITF Women,Andreea Prisacariu,Maria Timofeeva,0,2,False,2,False,3.75,,1.25,,,,,,,,,,
2025-04-16,tennis,ITF W100 Madrid Women,ITF Women,Carlota Martinez Cirez,Noelia Bouzó Zanotti,2,1,True,3,True,1.2,,4.33,,,,,,,,,,
2025-04-16,tennis,ITF W100 Madrid Women,ITF Women,Guiomar Maristany,Carlota Corte,2,0,True,2,False,1.0,,17.0,,,,,,,,,,
2025-04-16,tennis,ITF W100 Madrid Women,ITF Women,Kaitlin Quevedo,Irene Burillo,1,2,False,3,True,1.4,,2.75,,,,,,,,,,
2025-04-16,tennis,ITF W100 Madrid Women,ITF Women,Leyre Romero Gormaz,Marina Bassols Ribera,0,2,False,2,False,1.44,,2.62,,,,,,,,,,
2025-04-16,tennis,ITF W100 Madrid Women,ITF Women,Aliona Bolsova,Tena Lukas,2,1,True,3,True,1.44,,2.62,,,,,,,,,,
2025-04-16,tennis,ITF W100 Madrid Women,ITF Women,Antonia Ružić,Eva Vedder,0,2,False,2,False,1.4,,2.75,,,,,,,,,,
2025-04-16,tennis,ITF W100 Madrid Women,ITF Women,Marta Soriano Santiago,Angela Fita Boluda,0,2,False,2,False,9.0,,1.04,,,,,,,,,,
2025-04-16,tennis,ITF W100 Madrid Women,ITF Women,Alina Charaeva,Cristina Diaz Adrover,2,0,True,2,False,1.25,,3.75,,,,,,,,,,
2025-04-16,tennis,ITF W100 Madrid Women,ITF Women,Anouck Vrancken Peeters,Oksana Selekhmeteva,1,2,False,3,True,4.33,,1.2,,,,,,,,,,
2025-04-16,tennis,ITF W100 Madrid Women,ITF Women,Ariana Geerlings Martinez,Renata Zarazua,0,2,False,2,False,5.0,,1.14,,,,,,,,,,
2025-04-16,tennis,ITF W100 Madrid Women,ITF Women,Elizabeth Mandlik,Caroline Werner,1,2,False,3,True,1.67,,2.1,,,,,,,,,,
2025-04-16,tennis,ITF W100 Madrid Women,ITF Women,Andrea Lazaro Garcia,Maria Carle,2,0,True,2,False,3.5,,1.29,,,,,,,,,,
2025-04-16,tennis,ITF W100 Madrid Women,ITF Women,Andreea Prisacariu,Maria Timofeeva,0,2,False,2,False,3.75,,1.25,,,,,,,,,,
2025-04-16,tennis,ITF W100 Madrid Women,ITF Women,Carlota Martinez Cirez,Noelia Bouzó Zanotti,2,1,True,3,True,1.2,,4.33,,,,,,,,,,
2025-04-16,tennis,ITF W100 Madrid Women,ITF Women,Guiomar Maristany,Carlota Corte,2,0,True,2,False,1.0,,17.0,,,,,,,,,,
2025-04-16,tennis,ITF W100 Madrid Women,ITF Women,Kaitlin Quevedo,Irene Burillo,1,2,False,3,True,1.4,,2.75,,,,,,,,,,
2025-04-16,tennis,ITF W100 Madrid Women,ITF Women,Leyre Romero Gormaz,Marina Bassols Ribera,0,2,False,2,False,1.44,,2.62,,,,,,,,,,
2025-04-17,tennis,ITF W100 Madrid Women,ITF Women,Veronika Podrez,Chloe Paquet,1,2,False,3,True,2.62,,1.44,,,,,,,,,,
2025-04-17,tennis,ITF W100 Madrid Women,ITF Women,Aliona Bolsova,Chloe Paquet,0,2,False,2,False,1.73,,2.0,,,,,,,,,,
2025-04-17,tennis,ITF W100 Madrid Women,ITF Women,Angela Fita Boluda,Andrea Lazaro Garcia,0,2,False,2,False,2.25,,1.57,,,,,,,,,,
2025-04-17,tennis,ITF W100 Madrid Women,ITF Women,Eva Vedder,Alina Charaeva,0,2,False,2,False,1.83,,1.83,,,,,,,,,,
2025-04-17,tennis,ITF W100 Madrid Women,ITF Women,Irene Burillo,Renata Zarazua,0,2,False,2,False,3.25,,1.33,,,,,,,,,,
2025-04-17,tennis,ITF W100 Madrid Women,ITF Women,Maria Timofeeva,Oksana Selekhmeteva,2,0,True,2,False,2.38,,1.53,,,,,,,,,,
2025-04-17,tennis,ITF W100 Madrid Women,ITF Women,Marina Bassols Ribera,Carlota Martinez Cirez,2,0,True,2,False,1.3,,3.4,,,,,,,,,,
2025-04-17,tennis,ITF W100 Madrid Women,ITF Women,Mayar Sherif,Caroline Werner,2,0,True,2,False,1.3,,3.4,,,,,,,,,,
2025-04-17,tennis,ITF W100 Madrid Women,ITF Women,Tamara Korpatsch,Guiomar Maristany,2,0,True,2,False,2.0,,1.73,,,,,,,,,,
2025-04-17,tennis,ITF W100 Madrid Women,ITF Women,Veronika Podrez,Chloe Paquet,1,2,False,3,True,2.62,,1.44,,,,,,,,,,
2025-04-17,tennis,ITF W100 Madrid Women,ITF Women,Aliona Bolsova,Chloe Paquet,0,2,False,2,False,1.73,,2.0,,,,,,,,,,
2025-04-17,tennis,ITF W100 Madrid Women,ITF Women,Angela Fita Boluda,Andrea Lazaro Garcia,0,2,False,2,False,2.25,,1.57,,,,,,,,,,
2025-04-17,tennis,ITF W100 Madrid Women,ITF Women,Eva Vedder,Alina Charaeva,0,2,False,2,False,1.83,,1.83,,,,,,,,,,
2025-04-17,tennis,ITF W100 Madrid Women,ITF Women,Irene Burillo,Renata Zarazua,0,2,False,2,False,3.25,,1.33,,,,,,,,,,
2025-04-17,tennis,ITF W100 Madrid Women,ITF Women,Maria Timofeeva,Oksana Selekhmeteva,2,0,True,2,False,2.38,,1.53,,,,,,,,,,
2025-04-17,tennis,ITF W100 Madrid Women,ITF Women,Marina Bassols Ribera,Carlota Martinez Cirez,2,0,True,2,False,1.3,,3.4,,,,,,,,,,
2025-04-17,tennis,ITF W100 Madrid Women,ITF Women,Mayar Sherif,Caroline Werner,2,0,True,2,False,1.3,,3.4,,,,,,,,,,
2025-04-17,tennis,ITF W100 Madrid Women,ITF Women,Tamara Korpatsch,Guiomar Maristany,2,0,True,2,False,2.0,,1.73,,,,,,,,,,
2025-04-18,tennis,ITF W100 Madrid Women,ITF Women,Alina Charaeva,Chloe Paquet,0,2,False,2,False,2.2,,1.62,,,,,,,,,,
2025-04-18,tennis,ITF W100 Madrid Women,ITF Women,Marina Bassols Ribera,Andrea Lazaro Garcia,2,0,True,2,False,2.25,,1.57,,,,,,,,,,
2025-04-18,tennis,ITF W100 Madrid Women,ITF Women,Mayar Sherif,Maria Timofeeva,2,0,True,2,False,1.25,,3.75,,,,,,,,,,
2025-04-18,tennis,ITF W100 Madrid Women,ITF Women,Tamara Korpatsch,Renata Zarazua,0,2,False,2,False,2.5,,1.5,,,,,,,,,,
2025-04-18,tennis,ITF W100 Madrid Women,ITF Women,Alina Charaeva,Chloe Paquet,0,2,False,2,False,2.2,,1.62,,,,,,,,,,
2025-04-18,tennis,ITF W100 Madrid Women,ITF Women,Marina Bassols Ribera,Andrea Lazaro Garcia,2,0,True,2,False,2.25,,1.57,,,,,,,,,,
2025-04-18,tennis,ITF W100 Madrid Women,ITF Women,Mayar Sherif,Maria Timofeeva,2,0,True,2,False,1.25,,3.75,,,,,,,,,,
2025-04-18,tennis,ITF W100 Madrid Women,ITF Women,Tamara Korpatsch,Renata Zarazua,0,2,False,2,False,2.5,,1.5,,,,,,,,,,
2025-04-19,tennis,ITF W100 Madrid Women,ITF Women,Marina Bassols Ribera,Renata Zarazua,1,2,False,3,True,3.0,,1.36,,,,,,,,,,
2025-04-19,tennis,ITF W100 Madrid Women,ITF Women,Marina Bassols Ribera,Renata Zarazua,1,2,False,3,True,3.0,,1.36,,,,,,,,,,
2025-04-20,tennis,ITF W100 Madrid Women,ITF Women,Mayar Sherif,Chloe Paquet,2,0,True,2,False,1.4,,2.75,,,,,,,,,,
2025-04-20,tennis,ITF W100 Madrid Women,ITF Women,Mayar Sherif,Chloe Paquet,2,0,True,2,False,1.4,,2.75,,,,,,,,,,
2025-04-20,tennis,ITF W100 Madrid Women,ITF Women,Mayar Sherif,Renata Zarazua,2,0,True,2,False,1.73,,2.0,,,,,,,,,,
2025-04-20,tennis,ITF W100 Madrid Women,ITF Women,Mayar Sherif,Chloe Paquet,2,0,True,2,False,1.4,,2.75,,,,,,,,,,
2025-04-20,tennis,ITF W100 Madrid Women,ITF Women,Mayar Sherif,Renata Zarazua,2,0,True,2,False,1.73,,2.0,,,,,,,,,,
2025-04-22,tennis,"Rome, Italy",Challenger,Francesco Maestrelli,Henri Squire,2,1,True,3,True,2.5,,1.5,,,,,,,,,,
2025-04-22,tennis,"Rome, Italy",Challenger,Mili Poljičak,Lukas Neumayer,0,2,False,2,False,2.38,,1.53,,,,,,,,,,
2025-04-22,tennis,"Madrid, Spain",WTA,Elina Avanesyan,Caroline Dolehide,0,2,False,2,False,1.57,,2.38,,,,,,,,,,
2025-04-22,tennis,"Madrid, Spain",WTA,Viktoriya Tomova,Alexandra Eala,0,2,False,2,False,2.2,,1.67,,,,,,,,,,
2025-04-22,tennis,"Rome, Italy",Challenger,Francesco Maestrelli,Henri Squire,2,1,True,3,True,2.5,,1.5,,,,,,,,,,
2025-04-22,tennis,"Rome, Italy",Challenger,Mili Poljičak,Lukas Neumayer,0,2,False,2,False,2.38,,1.53,,,,,,,,,,
2025-04-22,tennis,"Rome, Italy",Challenger,Kimmer Coppejans,Dominic Stricker,2,0,True,2,False,1.62,,2.2,,,,,,,,,,
2025-04-22,tennis,"Rome, Italy",Challenger,Lorenzo Carboni,Duje Ajduković,2,1,True,3,True,3.4,,1.3,,,,,,,,,,
2025-04-22,tennis,"Rome, Italy",Challenger,Nick Hardt,Lukas Pokorny,0,2,False,2,False,1.57,,2.25,,,,,,,,,,
2025-04-22,tennis,"Rome, Italy",Challenger,Timofey Skatov,Antoine Cornut-Chauvinc,2,0,True,2,False,1.17,,5.0,,,,,,,,,,
2025-04-22,tennis,"Rome, Italy",Challenger,Paul Jubb,Stefano Travaglia,0,2,False,2,False,4.33,,1.2,,,,,,,,,,
2025-04-22,tennis,"Rome, Italy",Challenger,Sandro Kopp,Denis Yevseyev,2,0,True,2,False,1.83,,1.83,,,,,,,,,,
2025-04-22,tennis,"Madrid, Spain",WTA,Elina Avanesyan,Caroline Dolehide,0,2,False,2,False,1.57,,2.38,,,,,,,,,,
2025-04-22,tennis,"Madrid, Spain",WTA,Viktoriya Tomova,Alexandra Eala,0,2,False,2,False,2.2,,1.67,,,,,,,,,,
2025-04-22,tennis,"Rome, Italy",Challenger,Francesco Maestrelli,Henri Squire,2,1,True,3,True,2.5,,1.5,,,,,,,,,,
2025-04-22,tennis,"Rome, Italy",Challenger,Mili Poljičak,Lukas Neumayer,0,2,False,2,False,2.38,,1.53,,,,,,,,,,
2025-04-22,tennis,"Rome, Italy",Challenger,Kimmer Coppejans,Dominic Stricker,2,0,True,2,False,1.62,,2.2,,,,,,,,,,
2025-04-22,tennis,"Rome, Italy",Challenger,Lorenzo Carboni,Duje Ajduković,2,1,True,3,True,3.4,,1.3,,,,,,,,,,
2025-04-22,tennis,"Rome, Italy",Challenger,Nick Hardt,Lukas Pokorny,0,2,False,2,False,1.57,,2.25,,,,,,,,,,
2025-04-22,tennis,"Rome, Italy",Challenger,Timofey Skatov,Antoine Cornut-Chauvinc,2,0,True,2,False,1.17,,5.0,,,,,,,,,,
2025-04-22,tennis,"Rome, Italy",Challenger,Paul Jubb,Stefano Travaglia,0,2,False,2,False,4.33,,1.2,,,,,,,,,,
2025-04-22,tennis,"Rome, Italy",Challenger,Sandro Kopp,Denis Yevseyev,2,0,True,2,False,1.83,,1.83,,,,,,,,,,
