date,league,home,away,hs,as,home_odds,away_odds,home_won
2025-03-02,NHL,Pittsburgh Penguins,Boston Bruins,2,3,1.77,2.1,0
2025-03-02,NHL,Minnesota Wild,Boston Bruins,1,0,1.65,2.3,1
2025-03-02,NHL,Ottawa Senators,San Jose Sharks,5,3,1.33,3.45,1
2025-03-02,NHL,Florida Panthers,Calgary Flames,3,0,1.37,3.2,1
2025-03-02,NHL,Columbus Blue Jackets,Detroit Red Wings,5,3,2.0,1.83,1
2025-03-02,NHL,Seattle Kraken,Vancouver Canucks,6,3,1.91,1.91,1
2025-03-02,NHL,Utah Mammoth,New Jersey Devils,1,3,1.91,1.91,0
2025-03-02,NHL,Anaheim Ducks,Chicago Blackhawks,3,6,1.65,2.3,0
2025-03-02,NHL,St. Louis Blues,Los Angeles Kings,4,1,1.83,2.0,1
2025-03-02,NHL,Carolina Hurricanes,Edmonton Oilers,1,3,1.59,2.45,0
2025-03-02,NHL,Vegas Golden Knights,New Jersey Devils,2,0,1.63,2.35,1
2025-03-03,NHL,Chicago Blackhawks,Los Angeles Kings,5,1,3.1,1.39,1
2025-03-03,NHL,New York Rangers,New York Islanders,4,0,1.91,1.91,1
2025-03-03,NHL,Florida Panthers,Tampa Bay Lightning,2,1,1.63,2.35,1
2025-03-03,NHL,Minnesota Wild,Boston Bruins,1,0,1.65,2.3,1
2025-03-03,NHL,Dallas Stars,St. Louis Blues,6,3,1.44,2.85,1
2025-03-03,NHL,New York Rangers,Nashville Predators,4,0,1.56,2.5,1
2025-03-03,NHL,Vegas Golden Knights,New Jersey Devils,2,0,1.63,2.35,1
2025-03-04,NHL,New York Rangers,New York Islanders,4,0,1.91,1.91,1
2025-03-04,NHL,Philadelphia Flyers,Calgary Flames,3,6,1.67,2.25,0
2025-03-04,NHL,Colorado Avalanche,Pittsburgh Penguins,4,1,1.35,3.35,1
2025-03-04,NHL,Florida Panthers,Tampa Bay Lightning,2,1,1.63,2.35,1
2025-03-04,NHL,Detroit Red Wings,Carolina Hurricanes,1,2,2.7,1.49,0
2025-03-04,NHL,Tampa Bay Lightning,Columbus Blue Jackets,6,2,1.67,2.25,1
2025-03-04,NHL,New York Islanders,Winnipeg Jets,3,2,2.7,1.49,1
2025-03-04,NHL,Buffalo Sabres,San Jose Sharks,2,6,1.44,2.85,0
2025-03-04,NHL,Dallas Stars,New Jersey Devils,4,3,1.63,2.35,1
2025-03-04,NHL,Chicago Blackhawks,Los Angeles Kings,5,1,3.1,1.39,1
2025-03-04,NHL,Boston Bruins,Nashville Predators,3,6,1.74,2.15,0
2025-03-04,NHL,Seattle Kraken,Minnesota Wild,3,4,1.83,2.0,0
2025-03-04,NHL,Edmonton Oilers,Anaheim Ducks,2,6,1.28,3.8,0
2025-03-05,NHL,Buffalo Sabres,San Jose Sharks,2,6,1.44,2.85,0
2025-03-05,NHL,Philadelphia Flyers,Calgary Flames,3,6,1.67,2.25,0
2025-03-05,NHL,Boston Bruins,Nashville Predators,3,6,1.74,2.15,0
2025-03-05,NHL,New York Islanders,Winnipeg Jets,3,2,2.7,1.49,1
2025-03-05,NHL,Tampa Bay Lightning,Columbus Blue Jackets,6,2,1.67,2.25,1
2025-03-05,NHL,Colorado Avalanche,Pittsburgh Penguins,4,1,1.35,3.35,1
2025-03-05,NHL,Detroit Red Wings,Carolina Hurricanes,1,2,2.7,1.49,0
2025-03-05,NHL,Dallas Stars,New Jersey Devils,4,3,1.63,2.35,1
2025-03-05,NHL,Edmonton Oilers,Anaheim Ducks,2,6,1.28,3.8,0
2025-03-05,NHL,Seattle Kraken,Minnesota Wild,3,4,1.83,2.0,0
2025-03-05,NHL,Vancouver Canucks,Anaheim Ducks,3,2,1.49,2.7,1
2025-03-05,NHL,Vegas Golden Knights,Toronto Maple Leafs,5,2,1.63,2.35,1
2025-03-06,NHL,Detroit Red Wings,Utah Mammoth,2,4,2.15,1.74,0
2025-03-06,NHL,Philadelphia Flyers,Winnipeg Jets,1,4,2.25,1.67,0
2025-03-06,NHL,Vegas Golden Knights,Toronto Maple Leafs,5,2,1.63,2.35,1
2025-03-06,NHL,Carolina Hurricanes,Boston Bruins,3,2,1.3,3.65,1
2025-03-06,NHL,Vancouver Canucks,Anaheim Ducks,3,2,1.49,2.7,1
2025-03-06,NHL,Florida Panthers,Columbus Blue Jackets,3,0,1.32,3.55,1
2025-03-06,NHL,Tampa Bay Lightning,Buffalo Sabres,6,5,1.39,3.1,1
2025-03-06,NHL,Nashville Predators,Seattle Kraken,5,3,1.77,2.1,1
2025-03-06,NHL,Colorado Avalanche,San Jose Sharks,7,3,1.22,4.5,1
2025-03-07,NHL,Carolina Hurricanes,Boston Bruins,3,2,1.3,3.65,1
2025-03-07,NHL,Detroit Red Wings,Utah Mammoth,2,4,2.15,1.74,0
2025-03-07,NHL,Florida Panthers,Columbus Blue Jackets,3,0,1.32,3.55,1
2025-03-07,NHL,Tampa Bay Lightning,Buffalo Sabres,6,5,1.39,3.1,1
2025-03-07,NHL,Philadelphia Flyers,Winnipeg Jets,1,4,2.25,1.67,0
2025-03-07,NHL,Nashville Predators,Seattle Kraken,5,3,1.77,2.1,1
2025-03-07,NHL,Colorado Avalanche,San Jose Sharks,7,3,1.22,4.5,1
2025-03-07,NHL,Washington Capitals,Detroit Red Wings,5,2,1.44,2.9,1
2025-03-07,NHL,Anaheim Ducks,St. Louis Blues,3,4,2.45,1.59,0
2025-03-07,NHL,New Jersey Devils,Winnipeg Jets,1,6,2.05,1.8,0
2025-03-07,NHL,Vegas Golden Knights,Pittsburgh Penguins,4,0,1.42,2.95,1
2025-03-07,NHL,Vancouver Canucks,Minnesota Wild,3,1,1.74,2.15,1
2025-03-08,NHL,New Jersey Devils,Winnipeg Jets,1,6,2.05,1.8,0
2025-03-08,NHL,Washington Capitals,Detroit Red Wings,5,2,1.44,2.9,1
2025-03-08,NHL,Anaheim Ducks,St. Louis Blues,3,4,2.45,1.59,0
2025-03-08,NHL,Florida Panthers,Buffalo Sabres,4,0,1.37,3.2,1
2025-03-08,NHL,Philadelphia Flyers,Seattle Kraken,1,4,1.67,2.25,0
2025-03-08,NHL,Calgary Flames,Montréal Canadiens,1,0,1.74,2.15,1
2025-03-08,NHL,Vegas Golden Knights,Pittsburgh Penguins,4,0,1.42,2.95,1
2025-03-08,NHL,Colorado Avalanche,Toronto Maple Leafs,7,4,1.63,2.35,1
2025-03-08,NHL,Vancouver Canucks,Minnesota Wild,3,1,1.74,2.15,1
2025-03-08,NHL,Tampa Bay Lightning,Boston Bruins,0,4,1.32,3.5,0
2025-03-08,NHL,Edmonton Oilers,Dallas Stars,5,4,1.95,1.87,1
2025-03-08,NHL,San Jose Sharks,New York Islanders,2,4,2.35,1.63,0
2025-03-09,NHL,Philadelphia Flyers,Seattle Kraken,1,4,1.67,2.25,0
2025-03-09,NHL,Philadelphia Flyers,New Jersey Devils,1,3,2.25,1.67,0
2025-03-09,NHL,Minnesota Wild,Pittsburgh Penguins,1,3,1.74,2.15,0
2025-03-09,NHL,New York Rangers,Columbus Blue Jackets,3,7,1.77,2.1,0
2025-03-09,NHL,Vegas Golden Knights,Los Angeles Kings,5,6,1.53,2.6,0
2025-03-09,NHL,Carolina Hurricanes,Winnipeg Jets,4,2,1.77,2.1,1
2025-03-09,NHL,Anaheim Ducks,New York Islanders,4,1,1.95,1.87,1
2025-03-09,NHL,Washington Capitals,Seattle Kraken,4,2,1.39,3.1,1
2025-03-09,NHL,Vancouver Canucks,Dallas Stars,1,4,2.15,1.74,0
2025-03-09,NHL,Florida Panthers,Buffalo Sabres,4,0,1.37,3.2,1
2025-03-09,NHL,Tampa Bay Lightning,Boston Bruins,0,4,1.32,3.5,0
2025-03-09,NHL,Colorado Avalanche,Toronto Maple Leafs,7,4,1.63,2.35,1
2025-03-09,NHL,Calgary Flames,Montréal Canadiens,1,0,1.74,2.15,1
2025-03-09,NHL,Edmonton Oilers,Dallas Stars,5,4,1.95,1.87,1
2025-03-09,NHL,San Jose Sharks,New York Islanders,2,4,2.35,1.63,0
2025-03-10,NHL,New York Rangers,Columbus Blue Jackets,3,7,1.77,2.1,0
2025-03-10,NHL,Vegas Golden Knights,Los Angeles Kings,5,6,1.53,2.6,0
2025-03-10,NHL,Minnesota Wild,Pittsburgh Penguins,1,3,1.74,2.15,0
2025-03-10,NHL,Carolina Hurricanes,Winnipeg Jets,4,2,1.77,2.1,1
2025-03-10,NHL,Washington Capitals,Seattle Kraken,4,2,1.39,3.1,1
2025-03-10,NHL,Philadelphia Flyers,New Jersey Devils,1,3,2.25,1.67,0
2025-03-10,NHL,Vancouver Canucks,Dallas Stars,1,4,2.15,1.74,0
2025-03-10,NHL,Buffalo Sabres,Edmonton Oilers,3,2,2.6,1.53,1
2025-03-10,NHL,Anaheim Ducks,New York Islanders,4,1,1.95,1.87,1
2025-03-10,NHL,Ottawa Senators,Detroit Red Wings,2,1,1.56,2.5,1
2025-03-10,NHL,Colorado Avalanche,Chicago Blackhawks,3,0,1.18,5.0,1
2025-03-11,NHL,Buffalo Sabres,Edmonton Oilers,3,2,2.6,1.53,1
2025-03-11,NHL,Ottawa Senators,Detroit Red Wings,2,1,1.56,2.5,1
2025-03-11,NHL,Colorado Avalanche,Chicago Blackhawks,3,0,1.18,5.0,1
2025-03-11,NHL,Boston Bruins,Florida Panthers,3,2,2.75,1.48,1
2025-03-11,NHL,Carolina Hurricanes,Tampa Bay Lightning,4,1,1.71,2.2,1
2025-03-11,NHL,Winnipeg Jets,New York Rangers,2,1,1.53,2.6,1
2025-03-11,NHL,Anaheim Ducks,Washington Capitals,4,7,2.7,1.49,0
2025-03-11,NHL,Los Angeles Kings,New York Islanders,4,1,1.53,2.6,1
2025-03-11,NHL,San Jose Sharks,Nashville Predators,2,3,2.4,1.61,0
2025-03-11,NHL,New Jersey Devils,Columbus Blue Jackets,5,3,1.63,2.35,1
2025-03-11,NHL,Vancouver Canucks,Montréal Canadiens,2,4,1.67,2.25,0
2025-03-11,NHL,Philadelphia Flyers,Ottawa Senators,2,5,2.0,1.83,0
2025-03-12,NHL,Boston Bruins,Florida Panthers,3,2,2.75,1.48,1
2025-03-12,NHL,Carolina Hurricanes,Tampa Bay Lightning,4,1,1.71,2.2,1
2025-03-12,NHL,Winnipeg Jets,New York Rangers,2,1,1.53,2.6,1
2025-03-12,NHL,Anaheim Ducks,Washington Capitals,4,7,2.7,1.49,0
2025-03-12,NHL,New Jersey Devils,Columbus Blue Jackets,5,3,1.63,2.35,1
2025-03-12,NHL,Philadelphia Flyers,Ottawa Senators,2,5,2.0,1.83,0
2025-03-12,NHL,Los Angeles Kings,New York Islanders,4,1,1.53,2.6,1
2025-03-12,NHL,San Jose Sharks,Nashville Predators,2,3,2.4,1.61,0
2025-03-12,NHL,Vancouver Canucks,Montréal Canadiens,2,4,1.67,2.25,0
2025-03-12,NHL,Detroit Red Wings,Buffalo Sabres,7,3,1.67,2.25,1
2025-03-12,NHL,Utah Mammoth,Anaheim Ducks,3,2,1.33,3.4,1
2025-03-13,NHL,Utah Mammoth,Anaheim Ducks,3,2,1.33,3.4,1
2025-03-13,NHL,Columbus Blue Jackets,Vegas Golden Knights,0,4,2.6,1.53,0
2025-03-13,NHL,Detroit Red Wings,Buffalo Sabres,7,3,1.67,2.25,1
2025-03-13,NHL,New Jersey Devils,Edmonton Oilers,3,2,2.15,1.74,1
2025-03-13,NHL,San Jose Sharks,Chicago Blackhawks,4,2,1.8,2.05,1
2025-03-13,NHL,Pittsburgh Penguins,St. Louis Blues,5,3,2.05,1.8,1
2025-03-13,NHL,Ottawa Senators,Boston Bruins,6,3,1.5,2.65,1
2025-03-13,NHL,Los Angeles Kings,Washington Capitals,3,0,1.71,2.2,1
2025-03-13,NHL,Toronto Maple Leafs,Florida Panthers,2,3,2.1,1.77,0
2025-03-14,NHL,Columbus Blue Jackets,Vegas Golden Knights,0,4,2.6,1.53,0
2025-03-14,NHL,Ottawa Senators,Boston Bruins,6,3,1.5,2.65,1
2025-03-14,NHL,Pittsburgh Penguins,St. Louis Blues,5,3,2.05,1.8,1
2025-03-14,NHL,Toronto Maple Leafs,Florida Panthers,2,3,2.1,1.77,0
2025-03-14,NHL,New Jersey Devils,Edmonton Oilers,3,2,2.15,1.74,1
2025-03-14,NHL,Los Angeles Kings,Washington Capitals,3,0,1.71,2.2,1
2025-03-14,NHL,San Jose Sharks,Chicago Blackhawks,4,2,1.8,2.05,1
2025-03-14,NHL,Winnipeg Jets,Dallas Stars,4,1,1.77,2.1,1
2025-03-14,NHL,Calgary Flames,Colorado Avalanche,2,4,2.75,1.48,0
2025-03-14,NHL,Carolina Hurricanes,Detroit Red Wings,4,2,1.36,3.25,1
2025-03-14,NHL,Anaheim Ducks,Nashville Predators,2,1,2.4,1.61,1
2025-03-14,NHL,Seattle Kraken,Utah Mammoth,4,2,2.25,1.67,1
2025-03-15,NHL,Winnipeg Jets,Dallas Stars,4,1,1.77,2.1,1
2025-03-15,NHL,Carolina Hurricanes,Detroit Red Wings,4,2,1.36,3.25,1
2025-03-15,NHL,Calgary Flames,Colorado Avalanche,2,4,2.75,1.48,0
2025-03-15,NHL,Seattle Kraken,Utah Mammoth,4,2,2.25,1.67,1
2025-03-15,NHL,Anaheim Ducks,Nashville Predators,2,1,2.4,1.61,1
2025-03-15,NHL,Pittsburgh Penguins,New Jersey Devils,7,3,2.25,1.67,1
2025-03-15,NHL,San Jose Sharks,Washington Capitals,1,5,3.1,1.39,0
2025-03-15,NHL,Columbus Blue Jackets,New York Rangers,0,4,2.25,1.67,0
2025-03-15,NHL,Philadelphia Flyers,Carolina Hurricanes,0,5,2.45,1.59,0
2025-03-15,NHL,Montréal Canadiens,Florida Panthers,3,1,2.75,1.48,1
2025-03-15,NHL,Boston Bruins,Tampa Bay Lightning,2,6,2.55,1.54,0
2025-03-15,NHL,Minnesota Wild,St. Louis Blues,1,5,1.91,1.91,0
2025-03-15,NHL,Toronto Maple Leafs,Ottawa Senators,2,4,1.8,2.05,0
2025-03-15,NHL,Vancouver Canucks,Chicago Blackhawks,6,2,1.35,3.35,1
2025-03-16,NHL,San Jose Sharks,Washington Capitals,1,5,3.1,1.39,0
2025-03-16,NHL,Pittsburgh Penguins,New Jersey Devils,7,3,2.25,1.67,1
2025-03-16,NHL,New York Rangers,Edmonton Oilers,1,3,2.25,1.67,0
2025-03-16,NHL,Detroit Red Wings,Vegas Golden Knights,3,0,2.05,1.8,1
2025-03-16,NHL,New York Islanders,Florida Panthers,4,2,2.25,1.67,1
2025-03-16,NHL,St. Louis Blues,Anaheim Ducks,7,2,1.56,2.5,1
2025-03-16,NHL,Boston Bruins,Tampa Bay Lightning,2,6,2.55,1.54,0
2025-03-16,NHL,Vancouver Canucks,Utah Mammoth,1,3,2.15,1.74,0
2025-03-16,NHL,Columbus Blue Jackets,New York Rangers,0,4,2.25,1.67,0
2025-03-16,NHL,Philadelphia Flyers,Carolina Hurricanes,0,5,2.45,1.59,0
2025-03-16,NHL,Minnesota Wild,St. Louis Blues,1,5,1.91,1.91,0
2025-03-16,NHL,Toronto Maple Leafs,Ottawa Senators,2,4,1.8,2.05,0
2025-03-16,NHL,Montréal Canadiens,Florida Panthers,3,1,2.75,1.48,1
2025-03-16,NHL,Vancouver Canucks,Chicago Blackhawks,6,2,1.35,3.35,1
2025-03-17,NHL,Detroit Red Wings,Vegas Golden Knights,3,0,2.05,1.8,1
2025-03-17,NHL,Tampa Bay Lightning,Philadelphia Flyers,2,0,1.27,3.65,1
2025-03-17,NHL,Toronto Maple Leafs,Calgary Flames,6,2,1.49,2.7,1
2025-03-17,NHL,Minnesota Wild,Los Angeles Kings,3,1,2.3,1.65,1
2025-03-17,NHL,Columbus Blue Jackets,New Jersey Devils,1,2,2.25,1.63,0
2025-03-17,NHL,New York Rangers,Edmonton Oilers,1,3,2.25,1.67,0
2025-03-17,NHL,New York Islanders,Florida Panthers,4,2,2.25,1.67,1
2025-03-17,NHL,St. Louis Blues,Anaheim Ducks,7,2,1.56,2.5,1
2025-03-17,NHL,Vancouver Canucks,Utah Mammoth,1,3,2.15,1.74,0
2025-03-18,NHL,Columbus Blue Jackets,New Jersey Devils,1,2,2.25,1.63,0
2025-03-18,NHL,Toronto Maple Leafs,Calgary Flames,6,2,1.49,2.7,1
2025-03-18,NHL,Pittsburgh Penguins,New York Islanders,2,4,1.91,1.91,0
2025-03-18,NHL,Minnesota Wild,Los Angeles Kings,3,1,2.3,1.65,1
2025-03-18,NHL,Tampa Bay Lightning,Philadelphia Flyers,2,0,1.27,3.65,1
2025-03-18,NHL,Montréal Canadiens,Ottawa Senators,6,3,2.2,1.71,1
2025-03-18,NHL,New York Rangers,Calgary Flames,1,2,1.39,3.1,0
2025-03-18,NHL,Nashville Predators,St. Louis Blues,1,4,1.95,1.87,0
2025-03-18,NHL,Chicago Blackhawks,Seattle Kraken,2,6,2.3,1.65,0
2025-03-18,NHL,Washington Capitals,Detroit Red Wings,4,1,1.61,2.4,1
2025-03-18,NHL,Vancouver Canucks,Winnipeg Jets,6,2,2.45,1.59,1
2025-03-18,NHL,Edmonton Oilers,Utah Mammoth,7,1,1.65,2.3,1
2025-03-19,NHL,Washington Capitals,Detroit Red Wings,4,1,1.61,2.4,1
2025-03-19,NHL,New York Rangers,Calgary Flames,1,2,1.39,3.1,0
2025-03-19,NHL,Pittsburgh Penguins,New York Islanders,2,4,1.91,1.91,0
2025-03-19,NHL,Montréal Canadiens,Ottawa Senators,6,3,2.2,1.71,1
2025-03-19,NHL,Nashville Predators,St. Louis Blues,1,4,1.95,1.87,0
2025-03-19,NHL,Chicago Blackhawks,Seattle Kraken,2,6,2.3,1.65,0
2025-03-19,NHL,Edmonton Oilers,Utah Mammoth,7,1,1.65,2.3,1
2025-03-19,NHL,Vancouver Canucks,Winnipeg Jets,6,2,2.45,1.59,1
2025-03-19,NHL,Minnesota Wild,Seattle Kraken,4,0,1.59,2.45,1
2025-03-19,NHL,Toronto Maple Leafs,Colorado Avalanche,2,1,2.1,1.77,1
2025-03-20,NHL,New Jersey Devils,Calgary Flames,3,5,1.56,2.5,0
2025-03-20,NHL,Ottawa Senators,Colorado Avalanche,1,5,1.91,1.91,0
2025-03-20,NHL,Minnesota Wild,Seattle Kraken,4,0,1.59,2.45,1
2025-03-20,NHL,Washington Capitals,Philadelphia Flyers,3,2,1.42,2.95,1
2025-03-20,NHL,New York Rangers,Toronto Maple Leafs,3,4,1.74,2.15,0
2025-03-20,NHL,Toronto Maple Leafs,Colorado Avalanche,2,1,2.1,1.77,1
2025-03-20,NHL,Chicago Blackhawks,Los Angeles Kings,1,3,3.2,1.37,0
2025-03-20,NHL,Utah Mammoth,Buffalo Sabres,5,2,1.56,2.5,1
2025-03-20,NHL,San Jose Sharks,Carolina Hurricanes,1,3,3.75,1.29,0
2025-03-20,NHL,Nashville Predators,Anaheim Ducks,1,4,1.59,2.45,0
2025-03-20,NHL,Vegas Golden Knights,Boston Bruins,5,1,1.33,3.4,1
2025-03-21,NHL,New York Rangers,Toronto Maple Leafs,3,4,1.74,2.15,0
2025-03-21,NHL,New Jersey Devils,Calgary Flames,3,5,1.56,2.5,0
2025-03-21,NHL,Ottawa Senators,Colorado Avalanche,1,5,1.91,1.91,0
2025-03-21,NHL,Chicago Blackhawks,Los Angeles Kings,1,3,3.2,1.37,0
2025-03-21,NHL,Washington Capitals,Philadelphia Flyers,3,2,1.42,2.95,1
2025-03-21,NHL,Nashville Predators,Anaheim Ducks,1,4,1.59,2.45,0
2025-03-21,NHL,Utah Mammoth,Buffalo Sabres,5,2,1.56,2.5,1
2025-03-21,NHL,Vegas Golden Knights,Boston Bruins,5,1,1.33,3.4,1
2025-03-21,NHL,San Jose Sharks,Carolina Hurricanes,1,3,3.75,1.29,0
2025-03-21,NHL,Pittsburgh Penguins,Columbus Blue Jackets,6,3,1.87,1.95,1
2025-03-22,NHL,Pittsburgh Penguins,Columbus Blue Jackets,6,3,1.87,1.95,1
2025-03-22,NHL,New York Rangers,Vancouver Canucks,5,3,1.63,2.35,1
2025-03-22,NHL,Nashville Predators,Toronto Maple Leafs,5,2,2.45,1.59,1
2025-03-22,NHL,Minnesota Wild,Buffalo Sabres,4,1,1.74,2.15,1
2025-03-22,NHL,New Jersey Devils,Ottawa Senators,2,3,1.8,2.05,0
2025-03-22,NHL,St. Louis Blues,Chicago Blackhawks,4,1,1.3,3.65,1
2025-03-22,NHL,Utah Mammoth,Tampa Bay Lightning,6,4,1.87,1.95,1
2025-03-22,NHL,Los Angeles Kings,Carolina Hurricanes,7,2,1.95,1.87,1
2025-03-22,NHL,Washington Capitals,Florida Panthers,6,3,1.95,1.87,1
2025-03-22,NHL,Vegas Golden Knights,Detroit Red Wings,6,3,1.44,2.9,1
2025-03-22,NHL,San Jose Sharks,Boston Bruins,3,1,1.95,1.87,1
2025-03-22,NHL,Edmonton Oilers,Seattle Kraken,5,4,1.67,2.25,1
2025-03-23,NHL,Winnipeg Jets,Buffalo Sabres,3,5,1.29,3.75,0
2025-03-23,NHL,New York Rangers,Vancouver Canucks,5,3,1.63,2.35,1
2025-03-23,NHL,Vegas Golden Knights,Detroit Red Wings,6,3,1.44,2.9,1
2025-03-23,NHL,St. Louis Blues,Nashville Predators,4,1,1.56,2.5,1
2025-03-23,NHL,Chicago Blackhawks,Philadelphia Flyers,7,4,2.2,1.71,1
2025-03-23,NHL,Los Angeles Kings,Carolina Hurricanes,7,2,1.95,1.87,1
2025-03-23,NHL,St. Louis Blues,Chicago Blackhawks,4,1,1.3,3.65,1
2025-03-23,NHL,Minnesota Wild,Buffalo Sabres,4,1,1.74,2.15,1
2025-03-23,NHL,Utah Mammoth,Tampa Bay Lightning,6,4,1.87,1.95,1
2025-03-23,NHL,Nashville Predators,Toronto Maple Leafs,5,2,2.45,1.59,1
2025-03-23,NHL,New Jersey Devils,Ottawa Senators,2,3,1.8,2.05,0
2025-03-23,NHL,Washington Capitals,Florida Panthers,6,3,1.95,1.87,1
2025-03-23,NHL,San Jose Sharks,Boston Bruins,3,1,1.95,1.87,1
2025-03-23,NHL,Los Angeles Kings,Boston Bruins,7,2,1.35,3.35,1
2025-03-23,NHL,Anaheim Ducks,Carolina Hurricanes,2,5,2.85,1.44,0
2025-03-23,NHL,Vegas Golden Knights,Tampa Bay Lightning,4,2,1.83,2.0,1
2025-03-23,NHL,Edmonton Oilers,Seattle Kraken,5,4,1.67,2.25,1
2025-03-24,NHL,Dallas Stars,Minnesota Wild,3,0,1.46,2.8,1
2025-03-24,NHL,Chicago Blackhawks,Philadelphia Flyers,7,4,2.2,1.71,1
2025-03-24,NHL,St. Louis Blues,Nashville Predators,4,1,1.56,2.5,1
2025-03-24,NHL,Utah Mammoth,Detroit Red Wings,1,5,1.59,2.45,0
2025-03-24,NHL,Winnipeg Jets,Buffalo Sabres,3,5,1.29,3.75,0
2025-03-24,NHL,Anaheim Ducks,Carolina Hurricanes,2,5,2.85,1.44,0
2025-03-24,NHL,Vegas Golden Knights,Tampa Bay Lightning,4,2,1.83,2.0,1
2025-03-24,NHL,Los Angeles Kings,Boston Bruins,7,2,1.35,3.35,1
2025-03-25,NHL,Dallas Stars,Minnesota Wild,3,0,1.46,2.8,1
2025-03-25,NHL,Minnesota Wild,Vegas Golden Knights,1,5,2.85,1.44,0
2025-03-25,NHL,Tampa Bay Lightning,Pittsburgh Penguins,6,1,1.36,3.3,1
2025-03-25,NHL,Toronto Maple Leafs,Philadelphia Flyers,7,2,1.37,3.2,1
2025-03-25,NHL,Carolina Hurricanes,Nashville Predators,1,3,1.37,3.2,0
2025-03-25,NHL,Buffalo Sabres,Ottawa Senators,3,2,2.45,1.59,1
2025-03-25,NHL,St. Louis Blues,Montréal Canadiens,6,1,1.65,2.3,1
2025-03-25,NHL,Colorado Avalanche,Detroit Red Wings,5,2,1.25,3.75,1
2025-03-25,NHL,Los Angeles Kings,New York Rangers,3,1,1.54,2.55,1
2025-03-25,NHL,Utah Mammoth,Detroit Red Wings,1,5,1.59,2.45,0
2025-03-26,NHL,Tampa Bay Lightning,Pittsburgh Penguins,6,1,1.36,3.3,1
2025-03-26,NHL,Buffalo Sabres,Ottawa Senators,3,2,2.45,1.59,1
2025-03-26,NHL,Carolina Hurricanes,Nashville Predators,1,3,1.37,3.2,0
2025-03-26,NHL,Toronto Maple Leafs,Philadelphia Flyers,7,2,1.37,3.2,1
2025-03-26,NHL,Minnesota Wild,Vegas Golden Knights,1,5,2.85,1.44,0
2025-03-26,NHL,St. Louis Blues,Montréal Canadiens,6,1,1.65,2.3,1
2025-03-26,NHL,Los Angeles Kings,New York Rangers,3,1,1.54,2.55,1
2025-03-26,NHL,Colorado Avalanche,Detroit Red Wings,5,2,1.25,3.75,1
2025-03-26,NHL,Chicago Blackhawks,New Jersey Devils,3,5,2.95,1.42,0
2025-03-26,NHL,Edmonton Oilers,Dallas Stars,3,4,2.2,1.71,0
2025-03-26,NHL,Anaheim Ducks,Boston Bruins,6,2,1.74,2.15,1
2025-03-26,NHL,New York Islanders,Vancouver Canucks,2,5,1.87,1.95,0
2025-03-27,NHL,Edmonton Oilers,Dallas Stars,3,4,2.2,1.71,0
2025-03-27,NHL,Anaheim Ducks,Boston Bruins,6,2,1.74,2.15,1
2025-03-27,NHL,Chicago Blackhawks,New Jersey Devils,3,5,2.95,1.42,0
2025-03-27,NHL,New York Islanders,Vancouver Canucks,2,5,1.87,1.95,0
2025-03-27,NHL,Buffalo Sabres,Pittsburgh Penguins,7,3,1.74,2.15,1
2025-03-27,NHL,Minnesota Wild,Washington Capitals,4,2,2.2,1.71,1
2025-03-27,NHL,Detroit Red Wings,Ottawa Senators,3,4,2.15,1.74,0
2025-03-27,NHL,Tampa Bay Lightning,Utah Mammoth,8,0,1.49,2.7,1
2025-03-27,NHL,Philadelphia Flyers,Montréal Canadiens,6,4,2.1,1.77,1
2025-03-27,NHL,Nashville Predators,St. Louis Blues,2,3,2.2,1.71,0
2025-03-27,NHL,Calgary Flames,Dallas Stars,2,5,2.15,1.74,0
2025-03-27,NHL,Colorado Avalanche,Los Angeles Kings,4,0,1.61,2.4,1
2025-03-27,NHL,Seattle Kraken,Edmonton Oilers,6,1,2.0,1.83,1
2025-03-28,NHL,Minnesota Wild,Washington Capitals,4,2,2.2,1.71,1
2025-03-28,NHL,Tampa Bay Lightning,Utah Mammoth,8,0,1.49,2.7,1
2025-03-28,NHL,Nashville Predators,St. Louis Blues,2,3,2.2,1.71,0
2025-03-28,NHL,Buffalo Sabres,Pittsburgh Penguins,7,3,1.74,2.15,1
2025-03-28,NHL,Colorado Avalanche,Los Angeles Kings,4,0,1.61,2.4,1
2025-03-28,NHL,Calgary Flames,Dallas Stars,2,5,2.15,1.74,0
2025-03-28,NHL,Philadelphia Flyers,Montréal Canadiens,6,4,2.1,1.77,1
2025-03-28,NHL,Detroit Red Wings,Ottawa Senators,3,4,2.15,1.74,0
2025-03-28,NHL,Seattle Kraken,Edmonton Oilers,6,1,2.0,1.83,1
2025-03-28,NHL,Winnipeg Jets,New Jersey Devils,4,0,1.5,2.65,1
2025-03-28,NHL,Carolina Hurricanes,Montréal Canadiens,4,1,1.28,3.8,1
2025-03-28,NHL,Chicago Blackhawks,Vegas Golden Knights,3,5,3.8,1.28,0
2025-03-29,NHL,Chicago Blackhawks,Vegas Golden Knights,3,5,3.8,1.28,0
2025-03-29,NHL,Carolina Hurricanes,Montréal Canadiens,4,1,1.28,3.8,1
2025-03-29,NHL,Winnipeg Jets,New Jersey Devils,4,0,1.5,2.65,1
2025-03-29,NHL,Tampa Bay Lightning,New York Islanders,5,3,1.42,2.95,1
2025-03-29,NHL,Colorado Avalanche,St. Louis Blues,1,2,1.53,2.6,0
